trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Duquesne University,,,,,Don McLane,,,,,,,SYR,,,33,,,33
1273,4.6,.079,Western Kentucky University,,5248,278,.693,Art Spoelstra,.391,,4,,1.0,7.2,ROC,2012,266,34,18.9,8.6,34
,,,United States Naval Academy,,,,,Don Lange,,,,,,,NYK,,,35,,,35
,,,Rice University,,,,,Gene Schwinger,,,,,,,MNL,,,36,,,36
,,,Indiana University,,,,,Lou Scott,,,,,,,BLB,,,37,,,37
,,,Ohio State University,,,,,Paul Ebert,,,,,,,MLH,,,38,,,38
,,,Duke University,,,,,Rudy D'Emilio,,,,,,,PHW,,,39,,,39
,,,University of Pittsburgh,,,,,Dutch Burch,,,,,,,FTW,,,40,,,40
,,,West Texas A&M University,,,,,Troy Burris,,,,,,,BOS,,,41,,,41
,,,Siena College,,,,,Paul Pottenburgh,,,,,,,SYR,,,42,,,42
83,4.6,-.018,Niagara University,,401,18,.638,Bo Erias,.347,,1,,1.4,8.2,ROC,148,26,43,22.3,-0.1,43
,,,Kansas State University,,,,,Jesse Priscock,,,,,,,NYK,,,44,,,44
,,,University of Minnesota,,,,,Buzz Bennett,,,,,,,MNL,,,45,,,45
,,,Xavier University,,,,,Bob Heim,,,,,,,BLB,,,46,,,46
45,2.4,.059,Bradley University,,244,19,.525,Bob Carney,.375,,1,,0.8,3.6,MLH,69,16,47,12.8,0.3,47
,,,Brandeis University,,,,,Len Winogard,,,,,,,PHW,,,48,,,48
,,,Indiana University,,,,,Charles Kraak,,,,,,,FTW,,,49,,,49
,,,Washington University in Saint Louis,,,,,Otto Krieghauser,,,,,,,BOS,,,50,,,50
,,,Wheaton College,,,,,Norman Pott,,,,,,,SYR,,,51,,,51
4,1.3,-.288,St. John's University,,16,3,1.000,Red Davis,.000,,1,,0.3,0.7,ROC,2,1,52,5.3,-0.1,52
,,,University of Wyoming,,,,,Ron Rivers,,,,,,,NYK,,,53,,,53
,,,University of Southern Mississippi,,,,,Nick Revon,,,,,,,MNL,,,54,,,54
,,,Seattle University,,,,,Joe Pehanick,,,,,,,BLB,,,55,,,55
,,,University of Kansas,,,,,Alan Kelley,,,,,,,MLH,,,56,,,56
,,,San Diego State University,,,,,Bob Brady,,,,,,,PHW,,,57,,,57
,,,Duke University,,,,,Bernie Janicki,,,,,,,FTW,,,58,,,58
,,,Bradley University,,,,,Paul Estergaard,,,,,,,BOS,,,59,,,59
,,,Franklin & Marshall College,,,,,Gus Levett,,,,,,,SYR,,,60,,,60
,,,Utah State University,,,,,Bill Hull,,,,,,,ROC,,,61,,,61
,,,St. John's University,,,,,Solly Walker,,,,,,,NYK,,,62,,,62
,,,Vanderbilt University,,,,,Dan Finch,,,,,,,MNL,,,63,,,63
,,,Seton Hall University,,,,,Harry Brooks,,,,,,,BLB,,,64,,,64
,,,University of Tulsa,,,,,Dick Nunneley,,,,,,,MLH,,,65,,,65
,,,East Carolina University,,,,,Bob Hodges,,,,,,,PHW,,,66,,,66
9,1.3,.198,Valparaiso University,,38,7,.571,Don Bielke,.556,,1,,0.1,2.0,FTW,14,1,67,5.4,0.2,67
,,,Santa Clara University,,,,,Jim Young,,,,,,,BOS,,,68,,,68
,,,Syracuse University,,,,,Mel Besdin,,,,,,,SYR,,,69,,,69
,,,University of Wisconsin,,,,,Paul Morrow,,,,,,,ROC,,,70,,,70
,,,Mississippi State University,,,,,Cob Jarvis,,,,,,,NYK,,,71,,,71
,,,Point Loma Nazarene University,,,,,Bob Hopkins,,,,,,,MNL,,,72,,,72
,,,Concord University,,,,,Ron Goerrs,,,,,,,BLB,,,73,,,73
,,,Tulane University,,,,,Hal Cervini,,,,,,,MLH,,,74,,,74
,,,Lycoming College,,,,,Vince Leta,,,,,,,PHW,,,75,,,75
,,,Loyola College in Maryland,,,,,Joel Hittleman,,,,,,,FTW,,,76,,,76
,,,Duquesne University,,,,,Fletcher Johnson,,,,,,,SYR,,,77,,,77
,,,University of Southern California,,,,,Roy Irvin,,,,,,,ROC,,,78,,,78
,,,Polytechnic University,,,,,Henry Duckham,,,,,,,NYK,,,79,,,79
1748,4.2,.101,University of Minnesota,,12155,421,.787,Dick Garmaker,.403,,6,,2.6,13.3,MNL,5597,1114,80,28.9,25.6,80
,,,University of Houston,,,,,Gary Shivers,,,,,,,BLB,,,81,,,81
,,,University of Notre Dame,,,,,Joe Bertrand,,,,,,,MLH,,,82,,,82
,,,University of Notre Dame,,,,,Bill Sullivan,,,,,,,PHW,,,83,,,83
,,,Brigham Young University,,,,,Phil Larson,,,,,,,FTW,,,84,,,84
,,,Boston College,,,,,Tony Daukas,,,,,,,BOS,,,85,,,85
,,,"University of California, Los Angeles",,,,,Jack Davidson,,,,,,,SYR,,,86,,,86
,,,Fordham University,,,,,Ed Parchinski,,,,,,,ROC,,,87,,,87
,,,United States Naval Academy,,,,,John Clune,,,,,,,NYK,,,88,,,88
,,,Northwestern University,,,,,John Blever,,,,,,,MNL,,,89,,,89
,,,George Washington University,,,,,Elliot Karver,,,,,,,BLB,,,90,,,90
,,,City College of New York,,,,,Jerry Domerschick,,,,,,,MLH,,,91,,,91
,,,La Salle University,,,,,Frank O'Hara,,,,,,,PHW,,,92,,,92
,,,Taylor University,,,,,Forrest Jackson,,,,,,,FTW,,,93,,,93
,,,University of Nebraska,,,,,Bill Johnson,,,,,,,BOS,,,94,,,94
616,4.5,.044,University of Dayton,,3069,138,.727,Jim Paxson,.323,,2,,1.6,8.0,ROC,1105,225,95,22.2,2.8,95
,,,University of Oklahoma,,,,,Bob Walter,,,,,,,NYK,,,96,,,96
,,,University of Wisconsin,,,,,Ron Weisner,,,,,,,MLH,,,97,,,97
,,,,,,,,John Glinski,,,,,,,PHW,,,98,,,98
,,,Hastings College,,,,,Bill Stickel,,,,,,,NYK,,,99,,,99
852,4.4,.058,George Washington University,,3526,192,.781,Joe Holup,.342,,3,,1.0,7.0,PHW,1347,193,100,18.4,4.2,100
