ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
32,32,PHI,K.J. McDaniels,Clemson University,2,73,1400,504,209,73,.392,.287,.746,19.2,6.9,2.9,1.0,0.5,.017,-2.9,-0.3
33,33,CLE,Joe Harris,University of Virginia,2,56,508,139,44,28,.395,.364,.600,9.1,2.5,0.8,0.5,0.2,.017,-4.6,-0.3
34,34,NYK,Cleanthony Early,Wichita State University,2,49,681,217,99,37,.359,.261,.750,13.9,4.4,2.0,0.8,-0.4,-.026,-5.0,-0.5
35,35,UTA,Jarnell Stokes,University of Tennessee,2,21,130,57,36,4,.568,,.536,6.2,2.7,1.7,0.2,0.5,.185,0.2,0.1
36,36,MIL,Johnny O'Bryant III,Louisiana State University,2,71,907,231,176,41,.402,1.000,.552,12.8,3.3,2.5,0.6,-0.2,-.010,-6.3,-1.0
37,37,TOR,DeAndre Daniels,University of Connecticut,,,,,,,,,,,,,,,,,
38,38,DET,Spencer Dinwiddie,University of Colorado,2,43,566,185,57,117,.320,.181,.792,13.2,4.3,1.3,2.7,0.2,.020,-4.3,-0.3
39,39,PHI,Jerami Grant,Syracuse University,2,105,2411,766,380,131,.384,.276,.626,23.0,7.3,3.6,1.2,1.6,.033,-2.4,-0.2
40,40,MIN,Glenn Robinson III,University of Michigan,2,59,525,167,80,22,.437,.308,.646,8.9,2.8,1.4,0.4,0.7,.061,-4.2,-0.3
41,41,DEN,Nikola Jokic,,1,37,692,314,205,58,.542,.364,.779,18.7,8.5,5.5,1.6,2.4,.166,3.2,0.9
42,42,HOU,Nick Johnson,University of Arizona,1,28,262,74,39,11,.347,.238,.680,9.4,2.6,1.4,0.4,-0.1,-.020,-7.3,-0.3
43,43,ATL,Walter Tavares,,1,7,54,19,15,1,.533,,.375,7.7,2.7,2.1,0.1,0.1,.057,-4.8,0.0
44,44,MIN,Markel Brown,Oklahoma State University,2,69,1017,273,130,56,.343,.247,.797,14.7,4.0,1.9,0.8,0.3,.015,-3.5,-0.4
45,45,CHH,Dwight Powell,Stanford University,2,67,922,366,253,39,.482,.167,.727,13.8,5.5,3.8,0.6,2.8,.144,-0.3,0.4
46,46,WAS,Jordan Clarkson,University of Missouri,2,97,2707,1278,337,300,.444,.322,.816,27.9,13.2,3.5,3.1,3.5,.062,-0.9,0.7
47,47,PHI,Russ Smith,University of Louisville,2,27,131,53,15,19,.319,.188,.769,4.9,2.0,0.6,0.7,-0.2,-.064,-6.2,-0.1
48,48,MIL,Lamar Patterson,University of Pittsburgh,1,29,371,77,49,37,.366,.256,.700,12.8,2.7,1.7,1.3,0.1,.017,-4.9,-0.3
49,49,CHI,Cameron Bairstow,University of New Mexico,2,26,94,18,18,1,.250,.000,.800,3.6,0.7,0.7,0.0,-0.1,-.048,-10.3,-0.2
50,50,PHO,Alec Brown,University of Wisconsin-Green Bay,,,,,,,,,,,,,,,,,
51,51,NYK,Thanasis Antetokounmpo,,,,,,,,,,,,,,,,,,
52,52,PHI,Vasilije Micic,,,,,,,,,,,,,,,,,,
53,53,MIN,Alessandro Gentile,,,,,,,,,,,,,,,,,,
54,54,PHI,Nemanja Dangubic,,,,,,,,,,,,,,,,,,
55,55,MIA,Semaj Christon,Xavier University,,,,,,,,,,,,,,,,,
56,56,DEN,Roy Devyn Marble,University of Iowa,2,22,222,39,33,17,.306,.167,.294,10.1,1.8,1.5,0.8,-0.2,-.047,-5.3,-0.2
57,57,IND,Louis Labeyrie,,,,,,,,,,,,,,,,,,
58,58,SAS,Jordan McRae,University of Tennessee,,,,,,,,,,,,,,,,,
59,59,TOR,Xavier Thames,San Diego State University,,,,,,,,,,,,,,,,,
60,60,SAS,Cory Jefferson,Baylor University,2,56,559,195,155,16,.453,.125,.554,10.0,3.5,2.8,0.3,0.8,.070,-4.3,-0.3
