trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
3193,7.1,.107,Providence College,.143,10552,449,.529,Michael Smith,.538,8.7,7,1.3,1.5,5.6,SAC,2527,661,35,23.5,23.4,35
,,,,,,,,Andrei Fetisov,,,,,,,BOS,,,36,,,36
275,2.4,.074,University of Cincinnati,.309,1146,114,.721,Dontonio Wingfield,.389,0.2,4,-1.4,0.7,3.7,SEA,423,76,37,10.1,1.8,37
169,1.3,.038,University of Kansas,.333,1395,133,.579,Darrin Hancock,.530,-0.5,3,-3.4,0.7,3.5,CHH,467,89,38,10.5,1.1,38
488,2.7,.110,Michigan State University,.250,1637,181,.576,Anthony Miller,.510,-0.2,8,-2.4,0.4,2.8,GSW,510,66,39,9.0,3.8,39
7,0.6,-.030,University of Oklahoma,.333,58,11,,Jeff Webster,.348,-0.1,1,-5.8,0.3,1.6,MIA,18,3,40,5.3,0.0,40
,,,,,,,,William Njoku,,,,,,,IND,,,41,,,41
,,,University of Tulsa,,,,,Gary Collier,,,,,,,CLE,,,42,,,42
228,2.2,.101,St. John's University,,634,105,.465,Shawnelle Scott,.464,-0.2,4,-3.1,0.2,1.8,POR,189,20,43,6.0,1.3,43
,,,Indiana University,,,,,Damon Bailey,,,,,,,IND,,,44,,,44
58,1.4,.025,University of Louisville,.360,395,41,.682,Dwayne Morton,.388,-0.3,1,-5.1,0.4,4.1,GSW,167,18,45,9.6,0.2,45
1609,2.8,.093,University of Minnesota,.384,15349,565,.787,Voshon Lenard,.415,6.7,11,-0.3,2.1,11.9,MIL,6745,1180,46,27.2,29.6,46
149,1.5,.045,University of South Carolina,.316,1248,102,.694,Jamie Watson,.468,0.3,4,-1.0,1.1,3.2,UTA,323,117,47,12.2,1.2,47
,,,University of Missouri,,,,,Jevon Crudup,,,,,,,DET,,,48,,,48
,,,Benedict College,,,,,Kris Bruton,,,,,,,CHI,,,49,,,49
2,0.7,-.179,University of Georgia,,7,3,.000,Charles Claxton,.500,0.0,1,-11.1,0.0,0.7,PHO,2,0,50,2.3,0.0,50
1142,3.6,.131,Ohio State University,.118,4726,318,.675,Lawrence Funderburke,.506,-0.2,7,-2.2,0.6,6.4,SAC,2031,183,51,14.9,12.9,51
359,1.3,.062,University of Houston,.386,4951,266,.792,Anthony Goldwire,.407,-1.6,8,-3.3,2.8,6.3,PHO,1667,737,52,18.6,6.4,52
,,,University of Texas at Austin,,,,,Albert Burditt,,,,,,,HOU,,,53,,,53
688,3.2,.121,,,3280,215,.792,Zeljko Rebraca,.527,-0.4,5,-2.5,0.4,5.9,SEA,1276,88,54,15.3,8.3,54
