ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
39,,CHS,Ken Murray,St. Bonaventure University,3,181,2118,1471,599,482,.335,,.747,18.4,8.1,3.3,2.7,-0.7,-.016,,
40,,FTW,Len Rzewszewski,Indiana State University,,,,,,,,,,,,,,,,,
41,,INO,Jim Line,University of Kentucky,,,,,,,,,,,,,,,,,
42,,MNL,Bud Grant,University of Minnesota,2,96,,249,115,90,.318,,.590,,2.6,1.9,0.9,1.1,,,
43,,NYK,Joe Ossola,Saint Louis University,,,,,,,,,,,,,,,,,
44,,PHW,Paul Sensky,Saint Joseph's University,,,,,,,,,,,,,,,,,
45,,ROC,Chet Giermak,College of William & Mary,,,,,,,,,,,,,,,,,
46,,SYR,Paul Merchant,University of Oklahoma,,,,,,,,,,,,,,,,,
47,,TRI,Paul Hicks,Eastern Kentucky University,,,,,,,,,,,,,,,,,
48,,WSC,Tommy O'Keefe,Georgetown University,1,6,,23,7,10,.357,,.750,,3.8,1.2,1.7,0.1,,,
49,,BLB,Norm Mager,City College of New York,1,24,,124,47,23,.282,,.786,,5.2,2.0,1.0,0.0,,,
50,,BOS,Jack Shelton,Oklahoma State University,,,,,,,,,,,,,,,,,
51,,CHS,Don Stroot,University of Missouri,,,,,,,,,,,,,,,,,
52,,FTW,Ed Thompson,Kent State University,,,,,,,,,,,,,,,,,
53,,INO,Sonny Allen,Morehead State University,,,,,,,,,,,,,,,,,
54,,MNL,Ed Beach,West Virginia University,1,12,,22,25,3,.211,,.667,,1.8,2.1,0.3,-0.3,,,
55,,NYK,Dick Barnes,San Diego State University,,,,,,,,,,,,,,,,,
56,,PHW,Ike Borsavage,Temple University,1,24,,64,24,4,.351,,.667,,2.7,1.0,0.2,0.1,,,
57,,ROC,Joe Nelson,Brigham Young University,,,,,,,,,,,,,,,,,
58,,SYR,Paul Hickey,University of Denver,,,,,,,,,,,,,,,,,
59,,TRI,Cal Christensen,University of Toledo,5,291,4009,1507,1587,460,.330,,.606,17.9,5.2,5.5,1.6,8.2,.060,,
60,,WSC,Claude Overton,East Central University,1,15,182,58,25,15,.253,,.667,12.1,3.9,1.7,1.0,-0.4,-.115,,
61,,BLB,Rick Harman,Kansas State University,,,,,,,,,,,,,,,,,
62,,BOS,Mo Mahoney,Brown University,2,8,45,12,9,2,.333,,.800,5.6,1.5,1.1,0.3,0.0,.034,,
63,,CHS,Stu Inman,San Jose State University,,,,,,,,,,,,,,,,,
64,,FTW,Bob Metcalf,Valparaiso University,,,,,,,,,,,,,,,,,
65,,INO,Ralph O'Brien,Butler University,2,119,2335,848,192,180,.360,,.830,19.6,7.1,1.6,1.5,3.1,.064,,
66,,MNL,Wayne Glasgow,University of Oklahoma,,,,,,,,,,,,,,,,,
67,,NYK,Don Parsons,Rutgers University,,,,,,,,,,,,,,,,,
68,,PHW,Dick Dallmer,University of Cincinnati,,,,,,,,,,,,,,,,,
69,,ROC,John Givens,Western Kentucky University,,,,,,,,,,,,,,,,,
70,,SYR,Mack Suprunowicz,University of Michigan,,,,,,,,,,,,,,,,,
71,,TRI,Bob Anderson,Loyola College in Maryland,,,,,,,,,,,,,,,,,
72,,WSC,Warren Cartier,North Carolina State University,,,,,,,,,,,,,,,,,
73,,BLB,Frank Comerford,La Salle University,,,,,,,,,,,,,,,,,
74,,BOS,Dale Barnstable,University of Kentucky,,,,,,,,,,,,,,,,,
75,,CHS,Milt Whitehead,University of Nebraska,,,,,,,,,,,,,,,,,
76,,FTW,Ed Jones,University of Tennessee,,,,,,,,,,,,,,,,,
77,,INO,Leon Blevins,University of Arizona,1,2,,2,2,1,.250,,.000,,1.0,1.0,0.5,0.0,,,
78,,MNL,Joe Hutton,Hamline University,2,120,723,302,187,115,.331,,.690,12.1,2.5,1.6,1.0,2.2,.102,,
79,,NYK,Dan Bagley,University of Notre Dame,,,,,,,,,,,,,,,,,
80,,PHW,Charles Northup,Siena College,,,,,,,,,,,,,,,,,
81,,ROC,Dan Kahler,Southwestern College,,,,,,,,,,,,,,,,,
82,,SYR,Lou Arko,University of Akron,,,,,,,,,,,,,,,,,
83,,TRI,Bill Erickson,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
84,,WSC,Jim Cathcart,University of Arkansas,,,,,,,,,,,,,,,,,
85,,BLB,George Bush,University of Toledo,,,,,,,,,,,,,,,,,
86,,BOS,Frank Oftring,College of the Holy Cross,,,,,,,,,,,,,,,,,
87,,CHS,George King,University of Charleston,6,411,13408,4219,1606,1958,.382,,.642,32.6,10.3,3.9,4.8,31.4,.113,,
88,,FTW,Billy Adcock,Vanderbilt University,,,,,,,,,,,,,,,,,
89,,INO,Jerry Stuteville,Indiana University,,,,,,,,,,,,,,,,,
90,,MNL,Nate Benson,University of Wisconsin-River Falls,,,,,,,,,,,,,,,,,
91,,NYK,Charles Hope,Appalachian State University,,,,,,,,,,,,,,,,,
92,,PHW,Brooks Ricca,Villanova University,,,,,,,,,,,,,,,,,
93,,ROC,Carl Kraushaar,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
94,,SYR,Bob Healey,University of Georgia,,,,,,,,,,,,,,,,,
95,,TRI,Loy Doty,University of Wyoming,,,,,,,,,,,,,,,,,
96,,WSC,Joe Greenbach,Santa Clara University,,,,,,,,,,,,,,,,,
97,,BLB,Jack Laub,University of Cincinnati,,,,,,,,,,,,,,,,,
98,,BOS,Bob Cope,University of Montana,,,,,,,,,,,,,,,,,
99,,CHS,John Brown,Georgetown University,,,,,,,,,,,,,,,,,
100,,FTW,Al Henningsen,Northwest Missouri State University,,,,,,,,,,,,,,,,,
101,,INO,Gene Schmidt,Texas Christian University,,,,,,,,,,,,,,,,,
102,,MNL,Jim Reilly,Swarthmore College,,,,,,,,,,,,,,,,,
103,,NYK,Don Heathington,Baylor University,,,,,,,,,,,,,,,,,
104,,PHW,Joe Kaufman,New York University,,,,,,,,,,,,,,,,,
105,,ROC,Warren Switzer,Rice University,,,,,,,,,,,,,,,,,
106,,SYR,Bob Savage,Syracuse University,,,,,,,,,,,,,,,,,
107,,TRI,Nate DeLong,University of Wisconsin-River Falls,1,17,132,64,31,14,.476,,.686,7.8,3.8,1.8,0.8,0.8,.309,,
108,,WSC,Earl Lloyd,West Virginia State University,9,560,14477,4682,3609,810,.356,,.750,26.2,8.4,6.4,1.4,19.1,.062,,
109,,BLB,Mike Zedalis,Loyola College in Maryland,,,,,,,,,,,,,,,,,
110,,BOS,Matt Forman,College of the Holy Cross,,,,,,,,,,,,,,,,,
111,,CHS,Bud Schaeffer,Wheaton College,,,,,,,,,,,,,,,,,
112,,INO,Colin Anderson,Georgia Institute of Technology,,,,,,,,,,,,,,,,,
113,,MNL,Andy Butchko,Purdue University,,,,,,,,,,,,,,,,,
114,,PHW,Bernie Adams,Princeton University,,,,,,,,,,,,,,,,,
115,,ROC,Harry Foley,Niagara University,,,,,,,,,,,,,,,,,
116,,SYR,Glenn Wilkes,Mercer University,,,,,,,,,,,,,,,,,
117,,TRI,Keith Bloom,University of Wyoming,,,,,,,,,,,,,,,,,
118,,WSC,Joe Noertker,University of Virginia,,,,,,,,,,,,,,,,,
119,,INO,Jimmy Doyle,Butler University,,,,,,,,,,,,,,,,,
120,,PHW,Leo Wolfe,Villanova University,,,,,,,,,,,,,,,,,
121,,PHW,Ed Montgomery,University of Tennessee,,,,,,,,,,,,,,,,,
