ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
31,31,MIL,Skeeter Swift,East Tennessee State University,,,,,,,,,,,,,,,,,
32,32,SEA,Lee Winfield,University of North Texas,7,403,7383,2959,828,1003,.474,,.668,18.3,7.3,2.1,2.5,12.1,.079,-2.6,-0.3
33,33,PHO,Lamar Green,Morehead State University,6,360,6448,1863,2295,263,.430,,.650,17.9,5.2,6.4,0.7,6.9,.052,-5.8,-1.3
34,34,CHI,Norm Van Lier,Saint Francis University,10,746,26171,8770,3596,5217,.414,,.780,35.1,11.8,4.8,7.0,47.8,.088,1.4,12.6
35,35,SDR,Charles Bonaparte,Norfolk State University,,,,,,,,,,,,,,,,,
36,36,SFW,Tom Hagan,Vanderbilt University,,,,,,,,,,,,,,,,,
37,37,CIN,Luther Rackley,Xavier University,5,221,3443,1337,1003,143,.451,,.626,15.6,6.0,4.5,0.6,4.7,.065,-9.3,-0.1
38,38,BOS,Julius Keye,Alcorn State University,,,,,,,,,,,,,,,,,
39,39,PHO,Lloyd Kerr,Colorado State University,,,,,,,,,,,,,,,,,
40,40,NYK,Eddie Mast,Temple University,3,112,881,283,265,51,.385,,.604,7.9,2.5,2.4,0.5,0.4,.019,,
41,41,CIN,Luther Green,Long Island University,3,5,32,3,3,0,.000,,.333,6.4,0.6,0.6,0.0,-0.3,-.444,,
42,42,PHI,Mike Grosso,University of Louisville,,,,,,,,,,,,,,,,,
43,43,BAL,Fred Carter,Mount St. Mary's University,8,611,18328,9271,2381,2122,.425,,.693,30.0,15.2,3.9,3.5,14.8,.039,-1.0,2.6
44,44,PHO,Dennis Stewart,University of Michigan,1,2,6,4,3,1,.250,,1.000,3.0,2.0,1.5,0.5,0.0,.015,,
45,45,MIL,Bob Dandridge,Norfolk State University,13,839,29502,15530,5715,2846,.484,.167,.780,35.2,18.5,6.8,3.4,80.3,.131,1.8,17.8
46,46,SEA,Hal Booker,Cheyney University of Pennsylvania,,,,,,,,,,,,,,,,,
47,47,DET,Ted Wierman,Washington State University,,,,,,,,,,,,,,,,,
48,48,CHI,Dave Nash,University of Kansas,,,,,,,,,,,,,,,,,
49,49,SDR,Johnny Allen,Bethune-Cookman College,,,,,,,,,,,,,,,,,
50,50,SFW,Lee Lafayette,Michigan State University,,,,,,,,,,,,,,,,,
51,51,CIN,Ron Sanford,University of New Mexico,,,,,,,,,,,,,,,,,
52,52,BOS,Steve Kuberski,Bradley University,9,568,7897,3114,2146,338,.417,,.767,13.9,5.5,3.8,0.6,11.4,.069,-4.4,-2.1
53,53,ATL,Billy Hann,University of Tennessee,,,,,,,,,,,,,,,,,
54,54,NYK,Elnardo Webster,Saint Peter's College,,,,,,,,,,,,,,,,,
55,55,ATL,Don Griffin,Stanford University,,,,,,,,,,,,,,,,,
56,56,PHI,Dave Scholz,University of Illinois at Urbana-Champaign,1,1,1,2,0,0,1.000,,,1.0,2.0,0.0,0.0,0.0,1.316,,
57,57,BAL,Gene Ford,Western Michigan University,,,,,,,,,,,,,,,,,
58,58,PHO,Rich Jones,University of Memphis,8,34,877,360,194,46,.385,,.760,25.8,10.6,5.7,1.4,0.6,.033,-3.5,-0.3
59,59,MIL,Ken Heitz,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
60,60,SEA,Jerry King,University of Louisville,,,,,,,,,,,,,,,,,
61,61,DET,Steve Mix,University of Toledo,13,787,18827,8355,4159,1393,.498,.286,.803,23.9,10.6,5.3,1.8,57.6,.147,1.8,16.9
62,62,CHI,Chris Ellis,Virginia Polytechnic Institute and State University,,,,,,,,,,,,,,,,,
63,63,SDR,Charles Hentz,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,,
64,64,SFW,Willie Wise,Drake University,9,77,1413,617,256,142,.459,,.644,18.4,8.0,3.3,1.8,2.5,.085,-1.4,0.2
65,65,CIN,Jake Ford,University of Maryland Eastern Shore,2,31,249,126,20,35,.462,,.764,8.0,4.1,0.6,1.1,0.7,.133,,
66,66,BOS,George Thompson,Marquette University,6,73,1983,780,181,225,.443,,.785,27.2,10.7,2.5,3.1,2.7,.064,-1.9,0.1
67,67,ATL,Mike Mitchell,West Texas A&M University,,,,,,,,,,,,,,,,,
68,68,NYK,Gene Littles,High Point University,,,,,,,,,,,,,,,,,
69,69,LAL,Wil Jones,Albany State University,9,159,4420,1578,938,305,.433,,.731,27.8,9.9,5.9,1.9,4.6,.050,-1.3,0.8
70,70,PHI,Joe Cromer,Temple University,,,,,,,,,,,,,,,,,
71,71,BAL,Willie Jackson,Morehead State University,,,,,,,,,,,,,,,,,
72,72,PHO,Dan Sadlier,University of Dayton,,,,,,,,,,,,,,,,,
73,73,MIL,John Arthurs,Tulane University,1,11,86,35,14,17,.343,,.733,7.8,3.2,1.3,1.5,0.0,-.004,,
74,74,SEA,Ben McGilmer,University of Iowa,,,,,,,,,,,,,,,,,
75,75,DET,Larry Jeffries,Trinity University,,,,,,,,,,,,,,,,,
76,76,CHI,George Tinsley,Kentucky Wesleyan College,,,,,,,,,,,,,,,,,
77,77,SDR,Bob Tallent,George Washington University,,,,,,,,,,,,,,,,,
78,78,SFW,Dan Obravak,University of Dayton,,,,,,,,,,,,,,,,,
79,79,CIN,Mel Coleman,University of Wisconsin-Stout,,,,,,,,,,,,,,,,,
80,80,BOS,Dolph Pulliam,Drake University,,,,,,,,,,,,,,,,,
81,81,ATL,Guy Mackner,South Dakota State University,,,,,,,,,,,,,,,,,
82,82,NYK,Dwight Durante,Cawtaba College,,,,,,,,,,,,,,,,,
83,83,LAL,Dick Grubar,University of North Carolina,,,,,,,,,,,,,,,,,
84,84,PHI,John Jones,Villanova University,,,,,,,,,,,,,,,,,
85,85,BAL,Paul Loveday,University of California,,,,,,,,,,,,,,,,,
86,86,PHO,Bill Sweet,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
87,87,MIL,Bill Keller,Purdue University,,,,,,,,,,,,,,,,,
88,88,SEA,Greg Wittman,Western Carolina University,,,,,,,,,,,,,,,,,
89,89,DET,Steve Vandenberg,Duke University,,,,,,,,,,,,,,,,,
90,90,CHI,Frank Judge,Huston-Tillotson University,,,,,,,,,,,,,,,,,
91,91,SDR,Lynn Shackelford,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
92,92,SFW,Pat Foley,University of the Pacific,,,,,,,,,,,,,,,,,
93,93,CIN,L.C. Bowen,Bradley University,,,,,,,,,,,,,,,,,
94,94,BOS,Jim Johnson,University of Wisconsin,,,,,,,,,,,,,,,,,
95,95,ATL,Bob Bundy,Vanderbilt University,,,,,,,,,,,,,,,,,
96,96,NYK,Chris Thomforde,Princeton University,,,,,,,,,,,,,,,,,
97,97,LAL,Kari Liimbo,Brigham Young University,,,,,,,,,,,,,,,,,
98,98,PHI,Dave Hamilton,West Virginia State University,,,,,,,,,,,,,,,,,
99,99,BAL,Jeff Claypool,Grove City College,,,,,,,,,,,,,,,,,
100,100,PHO,Bob Edwards,Arizona State University,,,,,,,,,,,,,,,,,
101,101,MIL,John Schell,University of Wisconsin,,,,,,,,,,,,,,,,,
102,102,SEA,Theartis Wallace,Central Washington University,,,,,,,,,,,,,,,,,
103,103,DET,Bob Arnzen,University of Notre Dame,2,55,594,301,152,24,.462,,.865,10.8,5.5,2.8,0.4,1.0,.082,,
104,104,CHI,Roger Moller,Westmar University,,,,,,,,,,,,,,,,,
105,105,SDR,Bill DeHeer,Indiana University,,,,,,,,,,,,,,,,,
106,106,SFW,Steve Rippe,"University of California, Santa Barbara",,,,,,,,,,,,,,,,,
107,107,CIN,Merton Bancroft,Missouri State University,,,,,,,,,,,,,,,,,
108,108,BOS,Bob Whitmore,University of Notre Dame,,,,,,,,,,,,,,,,,
109,109,ATL,Bob Christian,Grambling State University,5,246,3012,942,1002,203,.486,,.704,12.2,3.8,4.1,0.8,5.7,.091,-2.3,-0.1
110,110,NYK,Jim Healey,Rockhurst University,,,,,,,,,,,,,,,,,
111,111,LAL,Joe Smith,Oklahoma State University,,,,,,,,,,,,,,,,,
112,112,PHI,Jim Bowles,Trinity University,,,,,,,,,,,,,,,,,
113,113,BAL,Barry White,Hofstra University,,,,,,,,,,,,,,,,,
114,114,PHO,Steve Jennings,University of Southern California,,,,,,,,,,,,,,,,,
115,115,MIL,Jim Satalin,St. Bonaventure University,,,,,,,,,,,,,,,,,
116,116,SEA,Vince Fritz,Oregon State University,,,,,,,,,,,,,,,,,
117,117,DET,George Reynolds,University of Houston,1,10,44,21,14,12,.421,,.714,4.4,2.1,1.4,1.2,0.1,.055,,
118,118,CHI,Sterling Burke,Northwestern University,,,,,,,,,,,,,,,,,
119,119,SDR,Larry Cheatham,University of Tulsa,,,,,,,,,,,,,,,,,
120,120,SFW,Greg Reed,"California State University, Sacramento",,,,,,,,,,,,,,,,,
121,121,CIN,James Hurley,Transylvania University,,,,,,,,,,,,,,,,,
122,122,BOS,Gordon Smith,University of Cincinnati,,,,,,,,,,,,,,,,,
123,123,ATL,Pete Gayeska,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
124,124,NYK,Roger Walaszak,Columbia University,,,,,,,,,,,,,,,,,
125,125,LAL,Jim Smith,Northern Illinois University,,,,,,,,,,,,,,,,,
126,126,PHI,Larry Lewis,Saint Francis University,,,,,,,,,,,,,,,,,
127,127,BAL,Gary Major,Duquesne University,,,,,,,,,,,,,,,,,
128,128,PHO,Rich Abrahamson,University of Oregon,,,,,,,,,,,,,,,,,
129,129,MIL,Willie Brown,Middle Tennessee State University,,,,,,,,,,,,,,,,,
130,130,SEA,Al Cueto,University of Tulsa,,,,,,,,,,,,,,,,,
131,131,DET,Bill English,Winston-Salem State University,,,,,,,,,,,,,,,,,
132,132,CHI,Al Smith,Bradley University,,,,,,,,,,,,,,,,,
133,133,SDR,Lee Sims,Ashland University,,,,,,,,,,,,,,,,,
134,134,SFW,Dick Chapman,San Francisco State University,,,,,,,,,,,,,,,,,
135,135,CIN,Bill Bowes,Elon University,,,,,,,,,,,,,,,,,
136,136,BOS,Jim Picka,High Point University,,,,,,,,,,,,,,,,,
137,137,ATL,Dick Stewart,Rutgers University,,,,,,,,,,,,,,,,,
138,138,NYK,Frank McLaughlin,Fordham University,,,,,,,,,,,,,,,,,
139,139,LAL,Phil Argento,University of Kentucky,,,,,,,,,,,,,,,,,
140,140,PHI,Bill Justus,University of Tennessee,,,,,,,,,,,,,,,,,
141,141,BAL,Frank Bartleson,Tennessee Technological University,,,,,,,,,,,,,,,,,
142,142,PHO,Fred Lind,Duke University,,,,,,,,,,,,,,,,,
143,143,MIL,Bob Presley,University of California,,,,,,,,,,,,,,,,,
144,144,SEA,Jim Connolly,Bowling Green State University,,,,,,,,,,,,,,,,,
145,145,DET,Rusty Clark,University of North Carolina,,,,,,,,,,,,,,,,,
146,146,CHI,Larry Bergh,Weber State University,,,,,,,,,,,,,,,,,
147,147,SDR,Justus Thigpen,Weber State University,3,19,101,48,10,8,.400,,,5.3,2.5,0.5,0.4,-0.1,-.061,-27.8,0.0
148,148,SFW,Rich Holmberg,Saint Mary's College of California,,,,,,,,,,,,,,,,,
149,149,CIN,Jim Supple,Georgetown University,,,,,,,,,,,,,,,,,
150,150,BOS,Larry Frinston,Kenyon College,,,,,,,,,,,,,,,,,
151,151,ATL,Loran Bracci,"California State University, Northridge",,,,,,,,,,,,,,,,,
152,152,NYK,Marvin Lewis,"Long Island University, Southampton Campus",,,,,,,,,,,,,,,,,
153,153,LAL,Ron Peret,Texas A&M University,,,,,,,,,,,,,,,,,
154,154,PHI,Bruce Sloan,University of Kansas,,,,,,,,,,,,,,,,,
155,155,BAL,Gerald McKee,Ohio University,,,,,,,,,,,,,,,,,
156,156,PHO,Bob Miller,University of Toledo,,,,,,,,,,,,,,,,,
157,157,MIL,Jack Lutz,Carthage College,,,,,,,,,,,,,,,,,
158,158,SEA,John Smith,University of Puget Sound,,,,,,,,,,,,,,,,,
159,159,CHI,Harry Hall,University of Wyoming,,,,,,,,,,,,,,,,,
160,160,SDR,Raul Duarte,South Dakota State University,,,,,,,,,,,,,,,,,
161,161,SFW,Joe Callahan,San Francisco State University,,,,,,,,,,,,,,,,,
162,162,CIN,Mike Davis,Colorado State University,,,,,,,,,,,,,,,,,
163,163,BOS,Rod Forbes,Boston State University,,,,,,,,,,,,,,,,,
164,164,ATL,Dave Jones,University of La Verne,,,,,,,,,,,,,,,,,
165,165,NYK,Bill O'Rourke,St. John Fisher College,,,,,,,,,,,,,,,,,
166,166,LAL,Jack Gillespie,Montana State University,,,,,,,,,,,,,,,,,
167,167,PHI,Fatty Taylor,La Salle University,8,79,1548,301,211,288,.420,,.569,19.6,3.8,2.7,3.6,2.1,.066,0.3,0.9
168,168,BAL,Bob Washington,University of Tulsa,,,,,,,,,,,,,,,,,
169,169,PHO,Andy White,University of Texas at El Paso,,,,,,,,,,,,,,,,,
170,170,MIL,Lee Osgood,Northeastern University,,,,,,,,,,,,,,,,,
171,171,SEA,Bob Burrow,Seattle Pacific University,,,,,,,,,,,,,,,,,
172,172,CHI,Rick Kirkland,Norfolk State University,,,,,,,,,,,,,,,,,
173,173,SDR,Joe McBride,Augusta State University,,,,,,,,,,,,,,,,,
174,174,CIN,Ted Johnson,Baldwin-Wallace College,,,,,,,,,,,,,,,,,
175,175,BOS,Billy Evans,Boston College,,,,,,,,,,,,,,,,,
176,176,ATL,Dick Barton,"University of California, Riverside",,,,,,,,,,,,,,,,,
177,177,NYK,James Wyatt,Northwestern State University,,,,,,,,,,,,,,,,,
178,178,LAL,Mallory Chestnutt,Tuskegee University,,,,,,,,,,,,,,,,,
179,179,BAL,Bill Thompson,Shepherd College,,,,,,,,,,,,,,,,,
180,180,PHO,Marv Schmitt,,,,,,,,,,,,,,,,,,
181,181,MIL,Laymon Stewart,Lakeland College,,,,,,,,,,,,,,,,,
182,182,SEA,Jerry Conley,Morehead State University,,,,,,,,,,,,,,,,,
183,183,CHI,Bill Boight,Southern Methodist University,,,,,,,,,,,,,,,,,
184,184,SDR,Mike Heckman,"University of California, Irvine",,,,,,,,,,,,,,,,,
185,185,ATL,Mike Dahl,Oglethorpe University,,,,,,,,,,,,,,,,,
186,186,NYK,Rich Travis,Oklahoma City University,,,,,,,,,,,,,,,,,
187,187,LAL,Mack Calvin,University of Southern California,11,222,3326,1552,276,550,.420,.125,.848,15.0,7.0,1.2,2.5,5.9,.086,-3.5,-1.2
188,188,BAL,Perry Johnson,Robert Morris University (PA),,,,,,,,,,,,,,,,,
189,189,PHO,Bob Beamon,University of Texas at El Paso,,,,,,,,,,,,,,,,,
190,190,MIL,Stan Wiodarszek,La Salle University,,,,,,,,,,,,,,,,,
191,191,SEA,Ernie Powell,University of Southern California,,,,,,,,,,,,,,,,,
192,192,SDR,Jerry Nickens,Tougaloo College,,,,,,,,,,,,,,,,,
193,193,ATL,Norm Carmichael,University of Virginia,,,,,,,,,,,,,,,,,
194,194,BAL,Jodie Harrison,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
195,195,PHO,Wayne Huckel,Davidson College,,,,,,,,,,,,,,,,,
196,196,MIL,Bill Voigt,Southern Methodist University,,,,,,,,,,,,,,,,,
197,197,SEA,Danny Cornett,Morehead State University,,,,,,,,,,,,,,,,,
198,198,SDR,Dick Groves,San Jose State University,,,,,,,,,,,,,,,,,
199,199,ATL,Buddy Cornelius,Jacksonville State University,,,,,,,,,,,,,,,,,
200,200,BAL,Phil Harris,Texas A&M University,,,,,,,,,,,,,,,,,
201,201,PHO,Howie Dickerman,Central Connecticut State University,,,,,,,,,,,,,,,,,
202,202,MIL,Lynn Phillips,Southern Methodist University,,,,,,,,,,,,,,,,,
203,203,SEA,Steve Honeycutt,Kansas State University,,,,,,,,,,,,,,,,,
204,204,SDR,Steve Howell,Ohio State University,,,,,,,,,,,,,,,,,
205,205,ATL,John Tolmie,United States Naval Academy,,,,,,,,,,,,,,,,,
206,206,BAL,Tom Haggart,Brandeis University,,,,,,,,,,,,,,,,,
207,207,PHO,Al Nuness,University of Minnesota,,,,,,,,,,,,,,,,,
208,208,MIL,Ken Hall,Westminster College of Pennsylvania,,,,,,,,,,,,,,,,,
209,209,SDR,Joe Pridgen,North Carolina Central University,,,,,,,,,,,,,,,,,
210,210,ATL,Cliff Parsons,United States Air Force Academy,,,,,,,,,,,,,,,,,
211,211,BAL,Chip Case,University of Virginia,,,,,,,,,,,,,,,,,
212,212,PHO,Solomon Davis,Kentucky State University,,,,,,,,,,,,,,,,,
213,213,SDR,Blaine Royer,Illinois State University,,,,,,,,,,,,,,,,,
214,214,ATL,Grady O'Malley,Manhattan College,1,24,113,50,26,10,.350,,.421,4.7,2.1,1.1,0.4,-0.3,-.136,,
215,215,BAL,Brian Heaney,Acadia University,1,14,70,28,4,6,.542,,.500,5.0,2.0,0.3,0.4,0.2,.106,,
216,216,PHO,Jim Plump,Northern Arizona University,,,,,,,,,,,,,,,,,
217,217,ATL,Carl Rodwell,"University of California, Riverside",,,,,,,,,,,,,,,,,
218,218,BAL,Stan McKain,Southern University and A&M College,,,,,,,,,,,,,,,,,
