ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
60,60,PHW,Woody Sauldsberry,Texas Southern University,7,462,12788,4930,3618,498,.348,,.610,27.7,10.7,7.8,1.1,-7.9,-.030,,
61,61,SYR,Cebe Price,Marshall University,,,,,,,,,,,,,,,,,
62,62,BOS,Bill Von Weyhe,University of Rhode Island,,,,,,,,,,,,,,,,,
63,63,CIN,Dick Heise,DePaul University,,,,,,,,,,,,,,,,,
64,64,DET,Bob Lazor,University of Pittsburgh,,,,,,,,,,,,,,,,,
65,65,MNL,Jim Sutton,North Dakota State University,,,,,,,,,,,,,,,,,
66,66,STL,Calvin Grosscup,Tulane University,,,,,,,,,,,,,,,,,
67,67,PHW,Steve Hamilton,Morehead State University,2,82,1094,368,278,43,.372,,.697,13.3,4.5,3.4,0.5,0.9,.040,,
68,68,SYR,Jim Brown,Syracuse University,,,,,,,,,,,,,,,,,
69,69,BOS,Joe Gibbon,University of Mississippi,,,,,,,,,,,,,,,,,
70,70,CIN,Mel Wright,Oklahoma State University,,,,,,,,,,,,,,,,,
71,71,MNL,Gordon Fosness,Dakota Wesleyan University,,,,,,,,,,,,,,,,,
72,72,STL,Bobby Mills,Southern Methodist University,,,,,,,,,,,,,,,,,
73,73,PHW,Jerry Calvert,University of Kentucky,,,,,,,,,,,,,,,,,
74,74,SYR,Jack Nichols,Colgate University,,,,,,,,,,,,,,,,,
75,75,BOS,Jack Butcher,University of Memphis,,,,,,,,,,,,,,,,,
76,76,CIN,Cliff Hafer,North Carolina State University,,,,,,,,,,,,,,,,,
77,77,STL,Gerald Dreier,Macalester College,,,,,,,,,,,,,,,,,
78,78,BOS,Dick Neal,Indiana University,,,,,,,,,,,,,,,,,
79,79,CIN,Jim Boothe,Xavier University,,,,,,,,,,,,,,,,,
80,80,STL,Bob Seitz,North Carolina State University,,,,,,,,,,,,,,,,,
81,81,SYR,Jim Weeks,New York Institute of Technology,,,,,,,,,,,,,,,,,
82,82,STL,Ed Romanoff,,,,,,,,,,,,,,,,,,
83,83,STL,Lavelle Langston,Northwestern State University,,,,,,,,,,,,,,,,,
84,,BOS,Dan Tobin,Florida Southern College,,,,,,,,,,,,,,,,,
85,,PHW,Jerry Gibson,,,,,,,,,,,,,,,,,,
