trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Drake University,,,,,Gene West,,,,,,,PHI,,,71,,,74
,,,Utah State University,,,,,Leroy Walker,,,,,,,STL,,,72,,,75
,,,University of Cincinnati,,,,,Ron Krick,,,,,,,CIN,,,73,,,76
,,,Dillard University,,,,,Marlbert Pradd,,,,,,,LAL,,,74,,,77
22,1.7,-.099,Lewis University,,75,13,.538,Wayne Molis,.373,,1,,0.2,3.5,NYK,45,2,75,5.8,-0.2,78
,,,University of Illinois at Urbana-Champaign,,,,,Bogie Redmon,,,,,,,BAL,,,76,,,79
,,,University of Louisiana at Lafayette,,,,,Dean Church,,,,,,,PHI,,,77,,,80
,,,Baylor University,,,,,Spencer Carlson,,,,,,,STL,,,78,,,81
,,,Seton Hall University,,,,,Richie Dec,,,,,,,CIN,,,79,,,82
,,,Montana State University,,,,,Don Rae,,,,,,,LAL,,,80,,,83
,,,Hiram College,,,,,Bill Meyer,,,,,,,NYK,,,81,,,84
6,1.2,-.356,Miles College,,28,5,.500,Thales McReynolds,.083,,1,,0.2,0.6,BAL,3,1,82,5.6,-0.2,85
,,,La Salle University,,,,,Curt Fromal,,,,,,,PHI,,,83,,,86
,,,Cleveland State University,,,,,Weldon Kytle,,,,,,,STL,,,84,,,87
,,,Louisiana State University,,,,,Dick Maile,,,,,,,CIN,,,85,,,88
,,,University of Alabama,,,,,Bob Andrews,,,,,,,LAL,,,86,,,89
,,,Yale University,,,,,Bob Trupin,,,,,,,NYK,,,87,,,90
,,,University of Notre Dame,,,,,Walt Sahm,,,,,,,BAL,,,88,,,91
,,,Augsburg College,,,,,Dan Anderson,,,,,,,PHI,,,89,,,92
,,,Creighton University,,,,,Elton McGriff,,,,,,,STL,,,90,,,93
,,,Benedict College,,,,,Robert McCollough,,,,,,,CIN,,,91,,,94
,,,University of Rhode Island,,,,,Dennis McGovern,,,,,,,NYK,,,92,,,95
,,,Southern Illinois University,,,,,Joe Ramsey,,,,,,,BAL,,,93,,,96
,,,University of Tulsa,,,,,Rich Parks,,,,,,,PHI,,,94,,,97
,,,University of Minnesota,,,,,Mel Northway,,,,,,,STL,,,95,,,98
,,,Albany State University,,,,,Oliver Jones,,,,,,,CIN,,,96,,,99
,,,Arkansas State University,,,,,Jerry Rook,,,,,,,BAL,,,97,,,100
,,,University of Houston,,,,,Jack Morgenthal,,,,,,,PHI,,,98,,,101
,,,University of Detroit Mercy,,,,,Terry Page,,,,,,,STL,,,99,,,102
,,,University of Texas at Austin,,,,,Larry Franks,,,,,,,CIN,,,100,,,103
,,,,,,,,Dave Hicks,,,,,,,BAL,,,101,,,104
,,,University of Georgia,,,,,James Pitts,,,,,,,PHI,,,102,,,105
,,,University of Michigan,,,,,George Pomey,,,,,,,STL,,,103,,,106
,,,Georgia Institute of Technology,,,,,Ronald Scharf,,,,,,,CIN,,,104,,,107
,,,Ohio University,,,,,Bunk Adams,,,,,,,BAL,,,105,,,108
,,,Fairfield University,,,,,Larry Rafferty,,,,,,,PHI,,,106,,,109
,,,Eastern Kentucky University,,,,,Bob Tolan,,,,,,,STL,,,107,,,110
,,,Tennessee State University,,,,,Willie Porter,,,,,,,CIN,,,108,,,111
,,,University of Illinois at Urbana-Champaign,,,,,Roger Taylor,,,,,,,BAL,,,109,,,112
