trb,trb_per_g,ws_per_48,college_name,fg3_pct,mp,g,ft_pct,player,fg_pct,vorp,seasons,bpm,ast_per_g,pts_per_g,team_id,pts,ast,pick_overall,mp_per_g,ws,ranker
,,,Southern Methodist University,,,,,Gene Phillips,,,,,,,MIL,,,119,,,119
219,1.5,.026,Wake Forest University,,2653,144,.806,Charlie Davis,.408,-0.2,3,-9.9,2.2,8.9,CLE,1287,319,120,18.4,1.4,120
,,,Ohio University,,,,,Craig Love,,,,,,,BUF,,,121,,,121
,,,Tulane University,,,,,John Sutter,,,,,,,POR,,,122,,,122
,,,Boston College,,,,,Frank Fitzgerald,,,,,,,CIN,,,123,,,123
,,,Kentucky Wesleyan College,,,,,Jim Smith,,,,,,,ATL,,,124,,,124
19,1.0,.083,University of Puget Sound,,134,20,.611,Charlie Lowery,.447,,1,,0.7,2.3,SEA,45,14,125,6.7,0.2,125
,,,Duke University,,,,,Rich Katherman,,,,,,,HOU,,,126,,,126
,,,Loyola Marymount University,,,,,Jim Haderlein,,,,,,,GSW,,,127,,,127
,,,Jackson State University,,,,,Russell Golden,,,,,,,BAL,,,128,,,128
,,,University of South Carolina,,,,,John Ribock,,,,,,,BOS,,,129,,,129
,,,Niagara University,,,,,Wayne Jones,,,,,,,DET,,,130,,,130
40,1.7,-.075,University of Maryland,,144,24,.636,Barry Yates,.373,,1,,0.3,2.9,PHI,69,7,131,6.0,-0.2,131
,,,Lamar University,,,,,Luke Adams,,,,,,,LAL,,,132,,,132
,,,Florida State University,,,,,Vernell Ellzy,,,,,,,PHO,,,133,,,133
,,,University of Wisconsin,,,,,Clarence Sherrod,,,,,,,CHI,,,134,,,134
,,,Cheyney University of Pennsylvania,,,,,Leroy Eldridge,,,,,,,NYK,,,135,,,135
,,,Trinity University,,,,,Felix Thurston,,,,,,,MIL,,,136,,,136
,,,Bowling Green State University,,,,,Rich Walker,,,,,,,CLE,,,137,,,137
,,,Canisius College,,,,,Gary Stewart,,,,,,,BUF,,,138,,,138
51,1.6,.045,Texas Christian University,,277,32,.375,Goo Kennedy,.534,-0.2,6,-4.4,0.2,2.0,POR,65,6,139,8.7,0.3,139
,,,Jacksonville University,,,,,Ernie Fleming,,,,,,,ATL,,,140,,,140
,,,University of Oregon,,,,,Larry Holliday,,,,,,,SEA,,,141,,,141
,,,University of Denver,,,,,Willie Kerry,,,,,,,HOU,,,142,,,142
,,,Villanova University,,,,,Clarence Smith,,,,,,,GSW,,,143,,,143
,,,Murray State University,,,,,Ron Johnston,,,,,,,BAL,,,144,,,144
,,,California University of Pennslyvania,,,,,Ray Green,,,,,,,BOS,,,145,,,145
,,,Central Michigan University,,,,,Paul Botts,,,,,,,DET,,,146,,,146
,,,University of Arizona,,,,,Tom Lee,,,,,,,PHI,,,147,,,147
,,,Whittier College,,,,,Bob Cheeks,,,,,,,LAL,,,148,,,148
,,,Kansas State University,,,,,Mike Johnson,,,,,,,PHO,,,149,,,149
20,1.1,.073,Voorhees College,,89,18,.550,Jackie Dinkins,.415,,1,,0.4,2.5,CHI,45,7,150,4.9,0.1,150
,,,Saint Leo University,,,,,Mike O'Brien,,,,,,,NYK,,,151,,,151
,,,University of Illinois at Urbana-Champaign,,,,,Rick Howat,,,,,,,MIL,,,152,,,152
,,,Washington State University,,,,,Jim Meredith,,,,,,,CLE,,,153,,,153
,,,Colgate University,,,,,Don Ward,,,,,,,BUF,,,154,,,154
,,,Southern Illinois University,,,,,Greg Starrick,,,,,,,POR,,,155,,,155
,,,Lipscomb University,,,,,Ron Rippitoe,,,,,,,ATL,,,156,,,156
,,,University of Puget Sound,,,,,Ed Huston,,,,,,,SEA,,,157,,,157
,,,University of Texas-Pan American,,,,,Calvin Oliver,,,,,,,HOU,,,158,,,158
,,,University of Oregon,,,,,Bill Drosdiak,,,,,,,GSW,,,159,,,159
,,,University of Arizona,,,,,Eddie Myers,,,,,,,BAL,,,160,,,160
,,,Harvard University,,,,,Dale Dover,,,,,,,BOS,,,161,,,161
,,,Pikeville College,,,,,Steve Butcher,,,,,,,DET,,,162,,,162
,,,University of Kentucky,,,,,Jim Dinwiddie,,,,,,,PHI,,,163,,,163
,,,Quinnipiac University,,,,,Cliff Mosely,,,,,,,LAL,,,164,,,164
,,,University of Hawaii,,,,,Tom Newell,,,,,,,PHO,,,165,,,165
,,,University of Delaware,,,,,David Withers,,,,,,,CHI,,,166,,,166
,,,Cheyney University of Pennsylvania,,,,,Andy Toth,,,,,,,NYK,,,167,,,167
,,,University of Michigan,,,,,Dan Fife,,,,,,,MIL,,,168,,,168
,,,University of Kentucky,,,,,Mike Casey,,,,,,,CLE,,,169,,,169
,,,University of Arizona,,,,,Bill Warner,,,,,,,BUF,,,170,,,170
,,,Gonzaga University,,,,,Howard Burford,,,,,,,POR,,,171,,,171
,,,Alcorn State University,,,,,Levi Wyatt,,,,,,,ATL,,,172,,,172
,,,Western Kentucky University,,,,,Jerome Perry,,,,,,,SEA,,,173,,,173
,,,"University of California, Santa Barbara",,,,,Doug Rex,,,,,,,HOU,,,174,,,174
,,,University of Baltimore,,,,,Chuck Olowski,,,,,,,BAL,,,175,,,175
,,,Southern New Hampshire University,,,,,Reggie Brooks,,,,,,,BOS,,,176,,,176
,,,Duke University,,,,,Larry Saunders,,,,,,,DET,,,177,,,177
,,,University of Southern California,,,,,Dana Pagett,,,,,,,PHI,,,178,,,178
,,,Western Carolina University,,,,,Paul Leitz,,,,,,,PHO,,,179,,,179
,,,Bradley University,,,,,Al Smith,,,,,,,CHI,,,180,,,180
,,,Georgetown College,,,,,Ken Davis,,,,,,,NYK,,,181,,,181
,,,Marshall University,,,,,Blaine Henry,,,,,,,MIL,,,182,,,182
,,,University of Toledo,,,,,Doug Hess,,,,,,,CLE,,,183,,,183
,,,Louisiana State University,,,,,Butch Webster,,,,,,,BUF,,,184,,,184
,,,Delaware Valley College,,,,,Don Sechler,,,,,,,POR,,,185,,,185
,,,,,,,,Roger Moore,,,,,,,ATL,,,186,,,186
,,,University of Southern California,,,,,Chris Schrobilgen,,,,,,,HOU,,,187,,,187
,,,Loyola College in Maryland,,,,,Bob Connor,,,,,,,BAL,,,188,,,188
,,,Suffolk University,,,,,John Dalton,,,,,,,BOS,,,189,,,189
,,,Drake University,,,,,Bob Horn,,,,,,,DET,,,190,,,190
,,,Ohio University,,,,,Ken Kowall,,,,,,,PHI,,,191,,,191
,,,Alcorn State University,,,,,Floyd Mason,,,,,,,PHO,,,192,,,192
,,,Middle Tennessee State University,,,,,Ken Riley,,,,,,,CHI,,,193,,,193
,,,Eastern Kentucky University,,,,,Carl Greenfield,,,,,,,NYK,,,194,,,194
,,,University of Scranton,,,,,Gene Mumford,,,,,,,MIL,,,195,,,195
,,,Drake University,,,,,Bobby Jones,,,,,,,CLE,,,196,,,196
,,,Valdosta State University,,,,,Pete Smith,,,,,,,BUF,,,197,,,197
,,,,,,,,Ed Jenkins,,,,,,,ATL,,,198,,,198
,,,Indiana University,,,,,Lee McCollough,,,,,,,HOU,,,199,,,199
,,,University of Dayton,,,,,Ron Crosswhite,,,,,,,BAL,,,200,,,200
,,,University of Nebraska,,,,,Leroy Chalk,,,,,,,BOS,,,201,,,201
,,,University of Wyoming,,,,,Willie Roberson,,,,,,,DET,,,202,,,202
,,,Northwestern Oklahoma State University,,,,,Hank Commodore,,,,,,,PHI,,,203,,,203
,,,Tennessee State University,,,,,Ron Dorsey,,,,,,,PHO,,,204,,,204
,,,DePaul University,,,,,Ed Goode,,,,,,,CHI,,,205,,,205
,,,Henderson State University,,,,,Larry Duckworth,,,,,,,NYK,,,206,,,206
,,,University of Kansas,,,,,Pierre Russell,,,,,,,MIL,,,207,,,207
,,,Indiana University,,,,,Bubbles Harris,,,,,,,CLE,,,208,,,208
,,,Drury University,,,,,Ray Lavender,,,,,,,BUF,,,209,,,209
,,,Canisius College,,,,,Gene Roberson,,,,,,,HOU,,,210,,,210
,,,Norfolk State University,,,,,Rudolph Peele,,,,,,,BAL,,,211,,,211
,,,Johnson C. Smith University,,,,,Art Davis,,,,,,,DET,,,212,,,212
,,,"University of California, Los Angeles",,,,,Ken Booker,,,,,,,PHO,,,213,,,213
,,,Loyola Marymount University,,,,,Richard Dixon,,,,,,,CHI,,,214,,,214
,,,University of Great Falls,,,,,Jack O'Connor,,,,,,,NYK,,,215,,,215
,,,University of Dayton,,,,,George Jackson,,,,,,,MIL,,,216,,,216
,,,Wittenberg University,,,,,Larry Baker,,,,,,,CLE,,,217,,,217
,,,Baylor University,,,,,William Chatmon,,,,,,,BUF,,,218,,,218
,,,Gonzaga University,,,,,Terry Guigg,,,,,,,HOU,,,219,,,219
,,,Norfolk State University,,,,,James Morrell,,,,,,,BAL,,,220,,,220
,,,Alcorn State University,,,,,James Fleming,,,,,,,DET,,,221,,,221
,,,Bishop College,,,,,Curtis Carter,,,,,,,PHO,,,222,,,222
,,,Furman University,,,,,Liscio Thomas,,,,,,,CHI,,,223,,,223
,,,Virginia Polytechnic Institute and State University,,,,,Loyd King,,,,,,,MIL,,,224,,,224
,,,University of Wisconsin-LaCrosse,,,,,Vance Tyree,,,,,,,CLE,,,225,,,225
,,,University of Memphis,,,,,James Douglas,,,,,,,BUF,,,226,,,226
,,,University of Oregon,,,,,Leonard Jackson,,,,,,,HOU,,,227,,,227
,,,University of Detroit Mercy,,,,,Fred Smiley,,,,,,,DET,,,228,,,228
,,,Loyola University New Orleans,,,,,Bob Bissant,,,,,,,CHI,,,229,,,229
,,,Louisiana State University,,,,,Nelson Isley,,,,,,,BUF,,,230,,,230
,,,Pepperdine University,,,,,Steve Sims,,,,,,,HOU,,,231,,,231
,,,University of Detroit Mercy,,,,,Leroy Jenkins,,,,,,,DET,,,232,,,232
,,,DePaul University,,,,,Joey Meyer,,,,,,,BUF,,,233,,,233
,,,,,,,,Carlos Quintar,,,,,,,HOU,,,234,,,234
,,,Lawrence Technological University,,,,,Ike Bundy,,,,,,,DET,,,235,,,235
,,,San Diego State University,,,,,Gary Schneider,,,,,,,HOU,,,236,,,236
,,,Shaw University,,,,,Ed Jenkins,,,,,,,DET,,,237,,,237
