ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
109,109,NOJ,Bill Higgins,Ashland University,,,,,,,,,,,,,,,,,
110,110,LAL,Rick Suttle,University of Kansas,,,,,,,,,,,,,,,,,
111,111,ATL,Gus Johnson,Winona State University,,,,,,,,,,,,,,,,,
112,112,PHO,Dave Edmunds,State University of West Georgia,,,,,,,,,,,,,,,,,
113,113,PHI,Mike Flynn,University of Kentucky,3,144,2279,896,304,321,.440,,.653,15.8,6.2,2.1,2.2,2.6,.054,-2.5,-0.3
114,114,POR,Steve Fields,Miami University,,,,,,,,,,,,,,,,,
115,115,MIL,Wilbur Thomas,American University,,,,,,,,,,,,,,,,,
116,116,CLE,Shawn Leftwick,Jacksonville University,,,,,,,,,,,,,,,,,
117,117,NYK,Peter Davis,Michigan State University,,,,,,,,,,,,,,,,,
118,118,DET,Ike Williams,Armstrong Atlantic State University,,,,,,,,,,,,,,,,,
119,119,HOU,Nathaniel Barnett,University of Akron,,,,,,,,,,,,,,,,,
120,120,SEA,Hollis Miller,Drury University,,,,,,,,,,,,,,,,,
121,121,KCK,Wayne Croft,Clemson University,,,,,,,,,,,,,,,,,
122,122,CHI,John Grochowalski,Assumption College,,,,,,,,,,,,,,,,,
123,123,GSW,Stan Boyer,University of Wyoming,,,,,,,,,,,,,,,,,
124,124,BUF,Mike Franklin,University of Cincinnati,,,,,,,,,,,,,,,,,
125,125,BOS,Al Boswell,Oral Roberts University,,,,,,,,,,,,,,,,,
126,126,WSB,Fletcher Johnson,Randolph-Macon College,,,,,,,,,,,,,,,,,
127,127,NOJ,Harvey Carmichael,Kentucky State University,,,,,,,,,,,,,,,,,
128,128,LAL,Mike Cashman,Willamette University,,,,,,,,,,,,,,,,,
129,129,ATL,Oscar Jackson,Duquesne University,,,,,,,,,,,,,,,,,
130,130,PHO,Jack Schrader,Arizona State University,,,,,,,,,,,,,,,,,
131,131,PHI,Freeman Blade,"Montana State University, Billings",,,,,,,,,,,,,,,,,
132,132,MIL,Bob McCurdy,University of Richmond,,,,,,,,,,,,,,,,,
133,133,POR,Charley Neal,Oregon State University,,,,,,,,,,,,,,,,,
134,134,NYK,Jerry Homan,Marquette University,,,,,,,,,,,,,,,,,
135,135,DET,John Kelley,Dillard University,,,,,,,,,,,,,,,,,
136,136,CLE,Andre McCarter,"University of California, Los Angeles",3,103,1182,392,95,172,.431,.250,.725,11.5,3.8,0.9,1.7,1.1,.046,-4.5,-0.7
137,137,HOU,Leon Johnson,Centenary College of Louisiana,,,,,,,,,,,,,,,,,
138,138,SEA,Ken McKenzie,University of Montana,,,,,,,,,,,,,,,,,
139,139,KCK,Jim Bostic,New Mexico State University,1,4,48,26,16,3,.545,,.400,12.0,6.5,4.0,0.8,0.1,.144,-1.6,0.0
140,140,CHI,John Murphy,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
141,141,GSW,Mike Rozenski,Saint Mary's College of California,,,,,,,,,,,,,,,,,
142,142,BUF,Allen Jones,Pepperdine University,,,,,,,,,,,,,,,,,
143,143,WSB,Bruce Hamming,Augustana College (IL),,,,,,,,,,,,,,,,,
144,144,BOS,Roger Morningstar,University of Kansas,,,,,,,,,,,,,,,,,
145,145,NOJ,Fred Stokes,Barber-Scotia College,,,,,,,,,,,,,,,,,
146,146,ATL,Dave Schlesser,Morningside College,,,,,,,,,,,,,,,,,
147,147,PHO,Owen Brown,University of Maryland,,,,,,,,,,,,,,,,,
148,148,PHI,Larry Harralson,Drake University,,,,,,,,,,,,,,,,,
149,149,POR,Quintin Braxton,University of Portland,,,,,,,,,,,,,,,,,
150,150,MIL,Eric Hays,University of Montana,,,,,,,,,,,,,,,,,
151,151,DET,Terry Thomas,University of Detroit Mercy,1,28,136,77,36,3,.431,,.724,4.9,2.8,1.3,0.1,0.2,.082,-6.1,-0.1
152,152,CLE,Skip Howard,Bowling Green State University,,,,,,,,,,,,,,,,,
153,153,NYK,Tim van Blommesteyn,Princeton University,,,,,,,,,,,,,,,,,
154,154,HOU,Steve Storther,Providence College,,,,,,,,,,,,,,,,,
155,155,SEA,Rich Haws,Utah State University,,,,,,,,,,,,,,,,,
156,156,CHI,Gary Tomaszewski,St. Mary's University,,,,,,,,,,,,,,,,,
157,157,GSW,Scott Trobbe,Stanford University,,,,,,,,,,,,,,,,,
158,158,BUF,George Rautins,Niagara University,,,,,,,,,,,,,,,,,
159,159,BOS,Robert Rhodes,Albany State University,,,,,,,,,,,,,,,,,
160,160,WSB,Doug Brookins,Creighton University,,,,,,,,,,,,,,,,,
161,161,NOJ,Aleksander Belov,,,,,,,,,,,,,,,,,,
162,162,ATL,Vic Kelly,University of Hawaii,,,,,,,,,,,,,,,,,
163,163,PHO,Mike Moon,Arizona State University,,,,,,,,,,,,,,,,,
164,164,PHI,Rick Reed,Azusa Pacific University,,,,,,,,,,,,,,,,,
165,165,MIL,Romy Thomas,University of Wisconsin-Eau Claire,,,,,,,,,,,,,,,,,
166,166,POR,Tyree Foster,University of Portland,,,,,,,,,,,,,,,,,
167,167,CLE,Eric Anderson,Macalester College,,,,,,,,,,,,,,,,,
168,168,NYK,Mo Rivers,North Carolina State University,,,,,,,,,,,,,,,,,
169,169,DET,Mickey Fox,Saint Mary's University,,,,,,,,,,,,,,,,,
170,170,SEA,Jerry Bellotti,Santa Clara University,,,,,,,,,,,,,,,,,
171,171,GSW,Maurice Harper,Saint Mary's College of California,,,,,,,,,,,,,,,,,
172,172,BUF,Art Allen,Pepperdine University,,,,,,,,,,,,,,,,,
173,173,WSB,Mike Fahey,Brandeis University,,,,,,,,,,,,,,,,,
174,174,BOS,Bill Endicott,University of Massachusetts Amherst,,,,,,,,,,,,,,,,,
